Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Packet Length Mean,Packet Length Std,Max Packet Length,Min Packet Length,SYN Flag Count,ACK Flag Count,RST Flag Count,src_ip
17,372.000000,10,0,3780,0,10161290.32258064516129032258,26881.72043010752688172043011,378.0,0.0,378,378,0,0,0,10.0.0.2
17,430.000000,12,0,5388,0,12530232.55813953488372093023,27906.97674418604651162790698,449.0,0.0,449,449,0,0,0,10.0.0.2
17,445.000000,10,0,4410,0,9910112.359550561797752808989,22471.91011235955056179775281,441.0,0.0,441,441,0,0,0,10.0.0.2
17,1579.000000,10,0,15200,0,9626345.788473717542748575047,6333.122229259024699176694110,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,465.000000,10,0,4170,0,8967741.935483870967741935484,21505.37634408602150537634409,417.0,0.0,417,417,0,0,0,10.0.0.2
17,414.000000,10,0,4410,0,10652173.91304347826086956522,24154.58937198067632850241546,441.0,0.0,441,441,0,0,0,10.0.0.2
17,509.000000,10,0,4370,0,8585461.689587426326129666012,19646.36542239685658153241650,437.0,0.0,437,437,0,0,0,10.0.0.2
17,482.000000,12,0,5388,0,11178423.23651452282157676349,24896.26556016597510373443983,449.0,0.0,449,449,0,0,0,10.0.0.2
17,1620.000000,12,0,18240,0,11259259.25925925925925925926,7407.407407407407407407407407,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,428.000000,11,0,4807,0,11231308.41121495327102803738,25700.93457943925233644859813,437.0,0.0,437,437,0,0,0,10.0.0.2
17,461.000000,15,0,6555,0,14219088.93709327548806941432,32537.96095444685466377440347,437.0,0.0,437,437,0,0,0,10.0.0.2
17,390.000000,13,0,4914,0,1.26E+7,33333.33333333333333333333333,378.0,0.0,378,378,0,0,0,10.0.0.2
17,389.000000,10,0,4170,0,10719794.34447300771208226221,25706.94087403598971722365039,417.0,0.0,417,417,0,0,0,10.0.0.2
17,397.000000,11,0,4653,0,11720403.02267002518891687657,27707.80856423173803526448363,423.0,0.0,423,423,0,0,0,10.0.0.2
17,1575.000000,10,0,15200,0,9650793.650793650793650793651,6349.206349206349206349206349,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,353.000000,11,0,4059,0,11498583.56940509915014164306,31161.47308781869688385269122,369.0,0.0,369,369,0,0,0,10.0.0.2
17,411.000000,11,0,4807,0,11695863.74695863746958637470,26763.99026763990267639902676,437.0,0.0,437,437,0,0,0,10.0.0.2
17,409.000000,10,0,4370,0,10684596.57701711491442542787,24449.87775061124694376528117,437.0,0.0,437,437,0,0,0,10.0.0.2
17,425.000000,10,0,3640,0,8564705.882352941176470588235,23529.41176470588235294117647,364.0,0.0,364,364,0,0,0,10.0.0.2
17,453.000000,11,0,4158,0,9178807.947019867549668874172,24282.56070640176600441501104,378.0,0.0,378,378,0,0,0,10.0.0.2
17,1580.000000,11,0,16720,0,10582278.48101265822784810127,6962.025316455696202531645570,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,420.000000,11,0,4939,0,11759523.80952380952380952381,26190.47619047619047619047619,449.0,0.0,449,449,0,0,0,10.0.0.2
17,242795.000000,89,0,32269,0,132906.3613336353714038592228,366.5643855927840359150723862,362.5730337078652,32.86194740769071,397,323,0,0,0,10.0.0.2
17,497.000000,11,0,4851,0,9760563.380281690140845070423,22132.79678068410462776659960,441.0,0.0,441,441,0,0,0,10.0.0.2
17,353.000000,10,0,3690,0,10453257.79036827195467422096,28328.61189801699716713881020,369.0,0.0,369,369,0,0,0,10.0.0.2
17,457.000000,12,0,5004,0,10949671.77242888402625820569,26258.20568927789934354485777,417.0,0.0,417,417,0,0,0,10.0.0.2
17,1589.000000,12,0,18240,0,11478917.55821271239773442417,7551.919446192573945877910636,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,516.000000,10,0,4410,0,8546511.627906976744186046512,19379.84496124031007751937984,441.0,0.0,441,441,0,0,0,10.0.0.2
17,394.000000,10,0,4370,0,11091370.55837563451776649746,25380.71065989847715736040609,437.0,0.0,437,437,0,0,0,10.0.0.2
17,369.000000,11,0,4059,0,1.1E+7,29810.29810298102981029810298,369.0,0.0,369,369,0,0,0,10.0.0.2
17,337.000000,10,0,3640,0,10801186.94362017804154302671,29673.59050445103857566765579,364.0,0.0,364,364,0,0,0,10.0.0.2
17,1572.000000,12,0,18144,0,11541984.73282442748091603053,7633.587786259541984732824427,1512.0,0.0,1512,1512,0,0,0,10.0.0.3
17,437.000000,10,0,4370,0,1.0E+7,22883.29519450800915331807780,437.0,0.0,437,437,0,0,0,10.0.0.2
17,584.000000,10,0,3690,0,6318493.150684931506849315068,17123.28767123287671232876712,369.0,0.0,369,369,0,0,0,10.0.0.2
17,418.000000,10,0,4490,0,10741626.79425837320574162679,23923.44497607655502392344498,449.0,0.0,449,449,0,0,0,10.0.0.2
17,659.000000,17,0,7327,0,11118361.15326251896813353566,25796.66160849772382397572079,431.0,0.0,431,431,0,0,0,10.0.0.2
17,566.000000,11,0,4939,0,8726148.409893992932862190813,19434.62897526501766784452297,449.0,0.0,449,449,0,0,0,10.0.0.2
17,1582.000000,11,0,16720,0,10568900.12642225031605562579,6953.223767383059418457648546,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,491.000000,10,0,4410,0,8981670.061099796334012219959,20366.59877800407331975560081,441.0,0.0,441,441,0,0,0,10.0.0.2
17,420.000000,10,0,4170,0,9928571.428571428571428571429,23809.52380952380952380952381,417.0,0.0,417,417,0,0,0,10.0.0.2
17,591.000000,12,0,5004,0,8467005.076142131979695431472,20304.56852791878172588832487,417.0,0.0,417,417,0,0,0,10.0.0.2
17,470.000000,10,0,4170,0,8872340.425531914893617021277,21276.59574468085106382978723,417.0,0.0,417,417,0,0,0,10.0.0.2
17,1582.000000,12,0,18240,0,11529709.22882427307206068268,7585.335018963337547408343869,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,399.000000,11,0,4653,0,11661654.13533834586466165414,27568.92230576441102756892231,423.0,0.0,423,423,0,0,0,10.0.0.2
17,464.000000,10,0,3780,0,8146551.724137931034482758621,21551.72413793103448275862069,378.0,0.0,378,378,0,0,0,10.0.0.2
17,449.000000,10,0,4490,0,1.0E+7,22271.71492204899777282850780,449.0,0.0,449,449,0,0,0,10.0.0.2
17,447.000000,10,0,4490,0,10044742.72930648769574944072,22371.36465324384787472035794,449.0,0.0,449,449,0,0,0,10.0.0.2
17,463.000000,10,0,4410,0,9524838.012958963282937365011,21598.27213822894168466522678,441.0,0.0,441,441,0,0,0,10.0.0.2
17,1558.000000,11,0,16456,0,10562259.30680359435173299101,7060.333761232349165596919127,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,751.000000,11,0,4851,0,6459387.483355525965379494008,14647.13715046604527296937417,441.0,0.0,441,441,0,0,0,10.0.0.2
17,746.000000,10,0,4170,0,5589812.332439678284182305630,13404.82573726541554959785523,417.0,0.0,417,417,0,0,0,10.0.0.2
17,415.000000,12,0,5004,0,12057831.32530120481927710843,28915.66265060240963855421687,417.0,0.0,417,417,0,0,0,10.0.0.2
17,360.000000,11,0,4158,0,1.155E+7,30555.55555555555555555555556,378.0,0.0,378,378,0,0,0,10.0.0.2
17,363.000000,10,0,3780,0,10413223.14049586776859504132,27548.20936639118457300275482,378.0,0.0,378,378,0,0,0,10.0.0.2
17,1741.000000,11,0,16720,0,9603676.048248133256748994831,6318.207926479035037334865020,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,354.000000,10,0,3690,0,10423728.81355932203389830508,28248.58757062146892655367232,369.0,0.0,369,369,0,0,0,10.0.0.2
17,572.000000,11,0,4653,0,8134615.384615384615384615385,19230.76923076923076923076923,423.0,0.0,423,423,0,0,0,10.0.0.2
17,598.000000,12,0,5172,0,8648829.431438127090301003344,20066.88963210702341137123746,431.0,0.0,431,431,0,0,0,10.0.0.2
17,507.000000,10,0,4170,0,8224852.071005917159763313609,19723.86587771203155818540434,417.0,0.0,417,417,0,0,0,10.0.0.2
17,1555.000000,11,0,16632,0,10695819.93569131832797427653,7073.954983922829581993569132,1512.0,0.0,1512,1512,0,0,0,10.0.0.3
17,508.000000,10,0,4410,0,8681102.362204724409448818898,19685.03937007874015748031496,441.0,0.0,441,441,0,0,0,10.0.0.2
17,470.000000,10,0,3780,0,8042553.191489361702127659574,21276.59574468085106382978723,378.0,0.0,378,378,0,0,0,10.0.0.2
17,478.000000,11,0,4741,0,9918410.041841004184100418410,23012.55230125523012552301255,431.0,0.0,431,431,0,0,0,10.0.0.2
17,430.000000,10,0,4230,0,9837209.302325581395348837209,23255.81395348837209302325581,423.0,0.0,423,423,0,0,0,10.0.0.2
17,420.000000,10,0,3780,0,9E+6,23809.52380952380952380952381,378.0,0.0,378,378,0,0,0,10.0.0.2
17,1548.000000,11,0,16192,0,10459948.32041343669250645995,7105.943152454780361757105943,1472.0,0.0,1472,1472,0,0,0,10.0.0.3
17,470.000000,11,0,4851,0,10321276.59574468085106382979,23404.25531914893617021276596,441.0,0.0,441,441,0,0,0,10.0.0.2
17,436.000000,10,0,4170,0,9564220.183486238532110091743,22935.77981651376146788990826,417.0,0.0,417,417,0,0,0,10.0.0.2
17,404.000000,10,0,4310,0,10668316.83168316831683168317,24752.47524752475247524752475,431.0,0.0,431,431,0,0,0,10.0.0.2
17,354.000000,10,0,3690,0,10423728.81355932203389830508,28248.58757062146892655367232,369.0,0.0,369,369,0,0,0,10.0.0.2
17,1602.000000,12,0,18240,0,11385767.79026217228464419476,7490.636704119850187265917603,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,427.000000,11,0,4807,0,11257611.24121779859484777518,25761.12412177985948477751756,437.0,0.0,437,437,0,0,0,10.0.0.2
17,490.000000,11,0,4741,0,9675510.204081632653061224490,22448.97959183673469387755102,431.0,0.0,431,431,0,0,0,10.0.0.2
17,362.000000,10,0,3780,0,10441988.95027624309392265193,27624.30939226519337016574586,378.0,0.0,378,378,0,0,0,10.0.0.2
17,433.000000,11,0,4741,0,10949191.68591224018475750577,25404.15704387990762124711316,431.0,0.0,431,431,0,0,0,10.0.0.2
17,658.000000,11,0,4741,0,7205167.173252279635258358663,16717.32522796352583586626140,431.0,0.0,431,431,0,0,0,10.0.0.2
17,1602.000000,10,0,15200,0,9488139.825218476903870162297,6242.197253433208489388264669,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,409.000000,10,0,4310,0,10537897.31051344743276283619,24449.87775061124694376528117,431.0,0.0,431,431,0,0,0,10.0.0.2
17,360.000000,11,0,4158,0,1.155E+7,30555.55555555555555555555556,378.0,0.0,378,378,0,0,0,10.0.0.2
17,358.000000,11,0,4059,0,11337988.82681564245810055866,30726.25698324022346368715084,369.0,0.0,369,369,0,0,0,10.0.0.2
17,430.000000,11,0,4554,0,10590697.67441860465116279070,25581.39534883720930232558140,414.0,0.0,414,414,0,0,0,10.0.0.2
17,1557.000000,10,0,14960,0,9608220.937700706486833654464,6422.607578676942838792549775,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,439.000000,11,0,4807,0,10949886.10478359908883826879,25056.94760820045558086560364,437.0,0.0,437,437,0,0,0,10.0.0.2
17,361.000000,10,0,3780,0,10470914.12742382271468144044,27700.83102493074792243767313,378.0,0.0,378,378,0,0,0,10.0.0.2
17,366.000000,12,0,4536,0,12393442.62295081967213114754,32786.88524590163934426229508,378.0,0.0,378,378,0,0,0,10.0.0.2
17,359.000000,11,0,4059,0,11306406.68523676880222841226,30640.66852367688022284122563,369.0,0.0,369,369,0,0,0,10.0.0.2
17,423.000000,10,0,4370,0,10330969.26713947990543735225,23640.66193853427895981087470,437.0,0.0,437,437,0,0,0,10.0.0.2
17,1657.000000,11,0,16720,0,10090525.04526252263126131563,6638.503319251659625829812915,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,354.000000,11,0,4059,0,11466101.69491525423728813559,31073.44632768361581920903955,369.0,0.0,369,369,0,0,0,10.0.0.2
17,551.000000,10,0,4370,0,7931034.482758620689655172414,18148.82032667876588021778584,437.0,0.0,437,437,0,0,0,10.0.0.2
17,158.000000,9,0,756,0,4784810.126582278481012658228,56962.02531645569620253164557,84.0,0.0,84,84,0,0,0,10.0.0.3
17,395.000000,11,0,4587,0,11612658.22784810126582278481,27848.10126582278481012658228,417.0,0.0,417,417,0,0,0,10.0.0.2
17,354.000000,10,0,3690,0,10423728.81355932203389830508,28248.58757062146892655367232,369.0,0.0,369,369,0,0,0,10.0.0.2
17,414.000000,12,0,5292,0,12782608.69565217391304347826,28985.50724637681159420289855,441.0,0.0,441,441,0,0,0,10.0.0.2
17,1582.000000,12,0,18240,0,11529709.22882427307206068268,7585.335018963337547408343869,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,364.000000,11,0,4158,0,11423076.92307692307692307692,30219.78021978021978021978022,378.0,0.0,378,378,0,0,0,10.0.0.2
17,363.000000,11,0,4158,0,11454545.45454545454545454545,30303.03030303030303030303030,378.0,0.0,378,378,0,0,0,10.0.0.2
17,431.000000,10,0,4410,0,10232018.56148491879350348028,23201.85614849187935034802784,441.0,0.0,441,441,0,0,0,10.0.0.2
17,402.000000,11,0,4653,0,11574626.86567164179104477612,27363.18407960199004975124378,423.0,0.0,423,423,0,0,0,10.0.0.2
17,1592.000000,11,0,16720,0,10502512.56281407035175879397,6909.547738693467336683417085,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,399.000000,10,0,4230,0,10601503.75939849624060150376,25062.65664160401002506265664,423.0,0.0,423,423,0,0,0,10.0.0.2
17,423.000000,10,0,4310,0,10189125.29550827423167848700,23640.66193853427895981087470,431.0,0.0,431,431,0,0,0,10.0.0.2
17,378.000000,11,0,4158,0,1.1E+7,29100.52910052910052910052910,378.0,0.0,378,378,0,0,0,10.0.0.2
17,402.000000,10,0,4230,0,10522388.05970149253731343284,24875.62189054726368159203980,423.0,0.0,423,423,0,0,0,10.0.0.2
17,375.000000,10,0,3780,0,1.008E+7,26666.66666666666666666666667,378.0,0.0,378,378,0,0,0,10.0.0.2
17,1587.000000,10,0,14960,0,9426591.052299936988027725268,6301.197227473219911783238815,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,368.000000,11,0,4158,0,11298913.04347826086956521739,29891.30434782608695652173913,378.0,0.0,378,378,0,0,0,10.0.0.2
17,366.000000,11,0,4158,0,11360655.73770491803278688525,30054.64480874316939890710383,378.0,0.0,378,378,0,0,0,10.0.0.2
17,420.000000,11,0,4741,0,11288095.23809523809523809524,26190.47619047619047619047619,431.0,0.0,431,431,0,0,0,10.0.0.2
17,361.000000,11,0,4158,0,11518005.54016620498614958449,30470.91412742382271468144044,378.0,0.0,378,378,0,0,0,10.0.0.2
17,412.000000,10,0,4370,0,10606796.11650485436893203883,24271.84466019417475728155340,437.0,0.0,437,437,0,0,0,10.0.0.2
17,1583.000000,12,0,18240,0,11522425.77384712571067593178,7580.543272267845862286797220,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,428.000000,13,0,5499,0,12848130.84112149532710280374,30373.83177570093457943925234,423.0,0.0,423,423,0,0,0,10.0.0.2
17,391.000000,10,0,4170,0,10664961.63682864450127877238,25575.44757033248081841432225,417.0,0.0,417,417,0,0,0,10.0.0.2
17,397.000000,11,0,4587,0,11554156.17128463476070528967,27707.80856423173803526448363,417.0,0.0,417,417,0,0,0,10.0.0.2
17,411.000000,10,0,4370,0,10632603.40632603406326034063,24330.90024330900243309002433,437.0,0.0,437,437,0,0,0,10.0.0.2
17,372.000000,10,0,3780,0,10161290.32258064516129032258,26881.72043010752688172043011,378.0,0.0,378,378,0,0,0,10.0.0.2
17,1589.000000,10,0,15200,0,9565764.631843926998112020138,6293.266205160478288231592196,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,403.000000,11,0,4653,0,11545905.70719602977667493797,27295.28535980148883374689826,423.0,0.0,423,423,0,0,0,10.0.0.2
17,348.000000,11,0,4059,0,11663793.10344827586206896552,31609.19540229885057471264368,369.0,0.0,369,369,0,0,0,10.0.0.2
17,372.000000,10,0,3780,0,10161290.32258064516129032258,26881.72043010752688172043011,378.0,0.0,378,378,0,0,0,10.0.0.2
17,410.000000,10,0,4310,0,10512195.12195121951219512195,24390.24390243902439024390244,431.0,0.0,431,431,0,0,0,10.0.0.2
17,1581.000000,11,0,16720,0,10575585.07273877292852624921,6957.621758380771663504111322,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,475.000000,10,0,4230,0,8905263.157894736842105263158,21052.63157894736842105263158,423.0,0.0,423,423,0,0,0,10.0.0.2
17,510.000000,10,0,4230,0,8294117.647058823529411764706,19607.84313725490196078431373,423.0,0.0,423,423,0,0,0,10.0.0.2
17,363.000000,10,0,3780,0,10413223.14049586776859504132,27548.20936639118457300275482,378.0,0.0,378,378,0,0,0,10.0.0.2
17,393.000000,10,0,4170,0,10610687.02290076335877862595,25445.29262086513994910941476,417.0,0.0,417,417,0,0,0,10.0.0.2
17,367.000000,11,0,4158,0,11329700.27247956403269754768,29972.75204359673024523160763,378.0,0.0,378,378,0,0,0,10.0.0.2
17,1600.000000,10,0,15200,0,9.5E+6,6.25E+3,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,372.000000,11,0,4158,0,11177419.35483870967741935484,29569.89247311827956989247312,378.0,0.0,378,378,0,0,0,10.0.0.2
17,435.000000,10,0,4370,0,10045977.01149425287356321839,22988.50574712643678160919540,437.0,0.0,437,437,0,0,0,10.0.0.2
17,355.000000,10,0,3690,0,10394366.19718309859154929577,28169.01408450704225352112676,369.0,0.0,369,369,0,0,0,10.0.0.2
17,368.000000,10,0,3780,0,10271739.13043478260869565217,27173.91304347826086956521739,378.0,0.0,378,378,0,0,0,10.0.0.2
17,1550.000000,12,0,16992,0,10962580.64516129032258064516,7741.935483870967741935483871,1416.0,0.0,1416,1416,0,0,0,10.0.0.3
17,439.000000,14,0,5166,0,11767653.75854214123006833713,31890.66059225512528473804100,369.0,0.0,369,369,0,0,0,10.0.0.2
17,436.000000,12,0,5244,0,12027522.93577981651376146789,27522.93577981651376146788991,437.0,0.0,437,437,0,0,0,10.0.0.2
17,465.000000,15,0,6465,0,13903225.80645161290322580645,32258.06451612903225806451613,431.0,0.0,431,431,0,0,0,10.0.0.2
17,460.000000,15,0,6345,0,13793478.26086956521739130435,32608.69565217391304347826087,423.0,0.0,423,423,0,0,0,10.0.0.2
17,1566.000000,14,0,20944,0,13374201.78799489144316730524,8939.974457215836526181353768,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,460.000000,14,0,5922,0,12873913.04347826086956521739,30434.78260869565217391304348,423.0,0.0,423,423,0,0,0,10.0.0.2
17,483.000000,11,0,4939,0,10225672.87784679089026915114,22774.32712215320910973084886,449.0,0.0,449,449,0,0,0,10.0.0.2
17,433.000000,10,0,4170,0,9630484.988452655889145496536,23094.68822170900692840646651,417.0,0.0,417,417,0,0,0,10.0.0.2
17,148.000000,11,0,946,0,6391891.891891891891891891892,74324.32432432432432432432432,86.0,0.0,86,86,0,0,0,10.0.0.3
17,351.000000,11,0,4059,0,11564102.56410256410256410256,31339.03133903133903133903134,369.0,0.0,369,369,0,0,0,10.0.0.2
17,374.000000,10,0,3780,0,10106951.87165775401069518717,26737.96791443850267379679144,378.0,0.0,378,378,0,0,0,10.0.0.2
17,1594.000000,11,0,16720,0,10489335.00627352572145545797,6900.878293601003764115432873,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,366.000000,10,0,3780,0,10327868.85245901639344262295,27322.40437158469945355191257,378.0,0.0,378,378,0,0,0,10.0.0.2
17,361.000000,10,0,3780,0,10470914.12742382271468144044,27700.83102493074792243767313,378.0,0.0,378,378,0,0,0,10.0.0.2
17,355.000000,11,0,4158,0,11712676.05633802816901408451,30985.91549295774647887323944,378.0,0.0,378,378,0,0,0,10.0.0.2
17,412.000000,11,0,4653,0,11293689.32038834951456310680,26699.02912621359223300970874,423.0,0.0,423,423,0,0,0,10.0.0.2
17,440.000000,10,0,4310,0,9795454.545454545454545454545,22727.27272727272727272727273,431.0,0.0,431,431,0,0,0,10.0.0.2
17,1634.000000,12,0,18240,0,11162790.69767441860465116279,7343.941248470012239902080783,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,449.000000,10,0,4170,0,9287305.122494432071269487751,22271.71492204899777282850780,417.0,0.0,417,417,0,0,0,10.0.0.2
17,381.000000,11,0,4158,0,10913385.82677165354330708661,28871.39107611548556430446194,378.0,0.0,378,378,0,0,0,10.0.0.2
17,450.000000,12,0,5388,0,11973333.33333333333333333333,26666.66666666666666666666667,449.0,0.0,449,449,0,0,0,10.0.0.2
17,364.000000,10,0,3780,0,10384615.38461538461538461538,27472.52747252747252747252747,378.0,0.0,378,378,0,0,0,10.0.0.2
17,424.000000,10,0,4370,0,10306603.77358490566037735849,23584.90566037735849056603774,437.0,0.0,437,437,0,0,0,10.0.0.2
17,1633.000000,11,0,16720,0,10238824.24984690753214941825,6736.068585425597060624617269,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,417.000000,10,0,4370,0,10479616.30695443645083932854,23980.81534772182254196642686,437.0,0.0,437,437,0,0,0,10.0.0.2
17,498.000000,10,0,4310,0,8654618.473895582329317269076,20080.32128514056224899598394,431.0,0.0,431,431,0,0,0,10.0.0.2
17,497.000000,11,0,4741,0,9539235.412474849094567404427,22132.79678068410462776659960,431.0,0.0,431,431,0,0,0,10.0.0.2
17,486.000000,10,0,4490,0,9238683.127572016460905349794,20576.13168724279835390946502,449.0,0.0,449,449,0,0,0,10.0.0.2
17,1613.000000,13,0,19760,0,12250464.97210167389956602604,8059.516429014259144451332920,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,367.000000,11,0,4158,0,11329700.27247956403269754768,29972.75204359673024523160763,378.0,0.0,378,378,0,0,0,10.0.0.2
17,507.000000,11,0,4851,0,9568047.337278106508875739645,21696.25246548323471400394477,441.0,0.0,441,441,0,0,0,10.0.0.2
17,412.000000,11,0,4653,0,11293689.32038834951456310680,26699.02912621359223300970874,423.0,0.0,423,423,0,0,0,10.0.0.2
17,465.000000,15,0,6255,0,13451612.90322580645161290323,32258.06451612903225806451613,417.0,0.0,417,417,0,0,0,10.0.0.2
17,511.000000,17,0,7327,0,14338551.85909980430528375734,33268.10176125244618395303327,431.0,0.0,431,431,0,0,0,10.0.0.2
17,1613.000000,15,0,22800,0,14135151.89088654680719156851,9299.442033477991320520768754,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,460.000000,17,0,7191,0,15632608.69565217391304347826,36956.52173913043478260869565,423.0,0.0,423,423,0,0,0,10.0.0.2
17,486.000000,14,0,6118,0,12588477.36625514403292181070,28806.58436213991769547325103,437.0,0.0,437,437,0,0,0,10.0.0.2
17,462.000000,10,0,4170,0,9025974.025974025974025974026,21645.02164502164502164502165,417.0,0.0,417,417,0,0,0,10.0.0.2
17,364.000000,11,0,4158,0,11423076.92307692307692307692,30219.78021978021978021978022,378.0,0.0,378,378,0,0,0,10.0.0.2
17,1591.000000,11,0,16720,0,10509113.76492771841609050911,6913.890634820867379006913891,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,483.000000,10,0,4490,0,9296066.252587991718426501035,20703.93374741200828157349896,449.0,0.0,449,449,0,0,0,10.0.0.2
17,448.000000,10,0,4310,0,9620535.714285714285714285714,22321.42857142857142857142857,431.0,0.0,431,431,0,0,0,10.0.0.2
17,404.000000,10,0,4310,0,10668316.83168316831683168317,24752.47524752475247524752475,431.0,0.0,431,431,0,0,0,10.0.0.2
17,362.000000,10,0,3780,0,10441988.95027624309392265193,27624.30939226519337016574586,378.0,0.0,378,378,0,0,0,10.0.0.2
17,1600.000000,12,0,18240,0,1.14E+7,7.5E+3,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,437.000000,11,0,4807,0,1.1E+7,25171.62471395881006864988558,437.0,0.0,437,437,0,0,0,10.0.0.2
17,363.000000,10,0,3780,0,10413223.14049586776859504132,27548.20936639118457300275482,378.0,0.0,378,378,0,0,0,10.0.0.2
17,368.000000,10,0,3780,0,10271739.13043478260869565217,27173.91304347826086956521739,378.0,0.0,378,378,0,0,0,10.0.0.2
17,422.000000,10,0,4230,0,10023696.68246445497630331754,23696.68246445497630331753555,423.0,0.0,423,423,0,0,0,10.0.0.2
17,394.000000,10,0,4170,0,10583756.34517766497461928934,25380.71065989847715736040609,417.0,0.0,417,417,0,0,0,10.0.0.2
17,1660.000000,10,0,15200,0,9156626.506024096385542168675,6024.096385542168674698795181,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,358.000000,10,0,3690,0,10307262.56983240223463687151,27932.96089385474860335195531,369.0,0.0,369,369,0,0,0,10.0.0.2
17,406.000000,11,0,4587,0,11298029.55665024630541871921,27093.59605911330049261083744,417.0,0.0,417,417,0,0,0,10.0.0.2
17,365.000000,10,0,3780,0,10356164.38356164383561643836,27397.26027397260273972602740,378.0,0.0,378,378,0,0,0,10.0.0.2
17,436.000000,12,0,5004,0,11477064.22018348623853211009,27522.93577981651376146788991,417.0,0.0,417,417,0,0,0,10.0.0.2
17,362.000000,10,0,3780,0,10441988.95027624309392265193,27624.30939226519337016574586,378.0,0.0,378,378,0,0,0,10.0.0.2
17,1791.000000,12,0,18240,0,10184254.60636515912897822446,6700.167504187604690117252931,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,416.000000,10,0,4230,0,10168269.23076923076923076923,24038.46153846153846153846154,423.0,0.0,423,423,0,0,0,10.0.0.2
17,411.000000,10,0,3780,0,9197080.291970802919708029197,24330.90024330900243309002433,378.0,0.0,378,378,0,0,0,10.0.0.2
17,406.000000,11,0,4741,0,11677339.90147783251231527094,27093.59605911330049261083744,431.0,0.0,431,431,0,0,0,10.0.0.2
17,413.000000,10,0,4170,0,10096852.30024213075060532688,24213.07506053268765133171913,417.0,0.0,417,417,0,0,0,10.0.0.2
17,422.000000,11,0,4587,0,10869668.24644549763033175355,26066.35071090047393364928910,417.0,0.0,417,417,0,0,0,10.0.0.2
17,1756.000000,13,0,19448,0,11075170.84282460136674259681,7403.189066059225512528473804,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,356.000000,11,0,4059,0,11401685.39325842696629213483,30898.87640449438202247191011,369.0,0.0,369,369,0,0,0,10.0.0.2
17,429.000000,14,0,5166,0,12041958.04195804195804195804,32634.03263403263403263403263,369.0,0.0,369,369,0,0,0,10.0.0.2
17,483.000000,14,0,6286,0,13014492.75362318840579710145,28985.50724637681159420289855,449.0,0.0,449,449,0,0,0,10.0.0.2
17,442.000000,13,0,5733,0,12970588.23529411764705882353,29411.76470588235294117647059,441.0,0.0,441,441,0,0,0,10.0.0.2
17,1657.000000,11,0,16456,0,9931200.965600482800241400121,6638.503319251659625829812915,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,402.000000,10,0,4230,0,10522388.05970149253731343284,24875.62189054726368159203980,423.0,0.0,423,423,0,0,0,10.0.0.2
17,393.000000,10,0,4170,0,10610687.02290076335877862595,25445.29262086513994910941476,417.0,0.0,417,417,0,0,0,10.0.0.2
17,434.000000,10,0,4410,0,10161290.32258064516129032258,23041.47465437788018433179724,441.0,0.0,441,441,0,0,0,10.0.0.2
17,388.000000,11,0,4158,0,10716494.84536082474226804124,28350.51546391752577319587629,378.0,0.0,378,378,0,0,0,10.0.0.2
17,410.000000,10,0,4310,0,10512195.12195121951219512195,24390.24390243902439024390244,431.0,0.0,431,431,0,0,0,10.0.0.2
17,1775.000000,11,0,16720,0,9419718.309859154929577464789,6197.183098591549295774647887,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
